2021,8,25,226,1009,61,109,0.4823,0,35,7,9,1,1,0,5170,0,1
2021,8,26,223,973,63,108,0.4843,0,36,2,3,1,1,0,1410,0,1
2021,8,27,240,1267,54,106,0.4417,0,48,8,15,2,0,827,10640,0,1
2021,8,28,196,935,46,83,0.4235,0,55,5,15,1,1,0,7316,0,0
2021,8,29,208,915,43,89,0.4279,0,27,4,7,1,1,0,3890,0,0
2021,8,30,251,1161,45,122,0.4861,0,54,6,10,1,1,0,6320,0,1
2021,8,31,220,989,66,109,0.4955,0,28,3,4,1,1,0,1380,0,1
2021,9,1,197,821,62,100,0.5076,0,25,6,10,1,1,0,7340,0,1
2021,9,2,163,637,53,94,0.5767,0,25,6,8,1,1,0,4310,0,1
2021,9,3,150,736,64,74,0.4933,0,20,4,7,1,1,0,6450,0,1
2021,9,4,227,873,68,126,0.5551,0,20,4,4,1,1,0,2290,0,1
2021,9,5,221,825,69,114,0.5158,0,18,3,4,1,1,0,2430,0,1
2021,9,6,163,664,51,86,0.5276,0,22,7,13,1,1,0,6915,0,1
2021,9,7,165,757,69,78,0.4727,0,20,2,2,1,1,0,1370,0,1
2021,9,8,153,631,68,91,0.5948,0,17,2,3,1,1,0,1690,0,1
2021,9,9,170,723,68,84,0.4941,0,15,3,5,1,1,0,1650,1,1
2021,9,10,104,379,44,54,0.5192,0,10,2,2,0,0,0,1118,0,1
2021,9,11,110,314,44,67,0.6091,0,11,0,0,0,0,0,0,0,1
2021,9,12,145,481,50,89,0.6138,0,19,1,1,0,0,0,560,0,1
2021,9,13,124,593,45,65,0.5242,0,21,6,12,1,1,0,6510,0,1
2021,9,14,158,744,70,77,0.4873,0,24,5,7,1,1,0,3750,0,1
2021,9,15,174,715,57,83,0.477,0,24,3,5,1,1,0,2430,0,1
2021,9,16,154,585,50,82,0.5325,0,22,1,1,0,0,0,460,0,1
2021,9,17,171,730,52,73,0.4269,0,30,2,2,0,0,0,770,0,1
2021,9,18,189,800,45,81,0.4286,0,39,8,13,1,1,0,5828,1,0
2021,9,19,141,624,66,72,0.5106,0,24,4,6,1,1,0,2698,0,0
2021,9,20,135,535,44,65,0.4815,0,14,3,5,1,1,0,2980,0,0
2021,9,21,142,565,70,70,0.493,0,18,2,3,1,1,0,2120,0,0
2021,9,22,155,652,59,79,0.5097,0,36,5,6,1,1,0,4091,0,1
2021,9,23,216,1204,66,95,0.4398,0,47,4,9,1,1,0,4800,0,1
2021,9,24,180,873,66,81,0.45,0,35,3,6,1,1,0,4780,0,1
2021,9,25,180,951,52,89,0.4944,0,30,5,8,1,1,0,3447,0,0
2021,9,26,177,715,64,87,0.4915,0,20,2,2,1,1,0,1370,0,0
2021,9,27,169,658,57,89,0.5266,0,33,1,3,1,1,0,1260,0,1
2021,9,28,234,1107,70,116,0.4957,0,34,5,9,1,1,0,6189,0,1
2021,9,29,143,745,56,63,0.4406,0,22,4,7,1,1,0,6038,0,1
2021,9,30,110,457,55,56,0.5091,0,15,2,2,0,0,0,920,0,1
2021,10,1,120,545,62,58,0.4833,0,13,5,6,1,1,0,3978,0,0
2021,10,2,133,715,67,57,0.4286,0,23,5,8,1,1,0,4895,0,0
2021,10,3,141,498,59,78,0.5532,0,12,1,2,0,0,0,760,0,0
2021,10,4,267,1296,65,126,0.4719,0,64,10,15,2,0,1004,12658,0,1
2021,10,5,244,1104,61,110,0.4508,0,55,6,16,1,1,0,7420,0,0
2021,10,6,216,964,64,86,0.3981,0,37,7,10,1,1,0,7370,0,0
2021,10,7,180,851,57,68,0.3778,0,40,5,10,1,1,0,5150,0,1
2021,10,8,145,709,57,64,0.4414,0,15,3,5,1,1,0,2053,0,0
2021,10,9,608,2553,68,191,0.3141,0,191,18,34,2,0,1009,10420,0,0
2021,10,10,761,2790,71,264,0.3469,0,134,24,43,3,11,1010,17437,1,0
2021,10,11,645,2232,80,240,0.3721,0,45,1,1,0,0,0,310,0,0
2021,10,12,469,1549,60,199,0.4243,0,40,1,1,0,0,0,460,0,1
2021,10,13,517,2038,77,193,0.3733,0,141,16,38,2,0,1013,13419,0,1
2021,10,14,415,1621,64,136,0.3277,0,76,5,9,1,1,0,2509,0,1
2021,10,15,316,1187,70,130,0.4114,0,29,4,10,1,1,0,5800,0,0
2021,10,16,330,1234,60,137,0.4152,0,36,3,4,1,1,0,1712,0,0
